id,revenue,gas_fee_base_raw,profit
6143,168578844,40303058,128275786
6144,140318107,35618519,104699588
983,0,115322597,-115322597
984,0,115322597,-115322597
6145,286636061,257130886,29505175
6146,286636061,257130886,29505175
6147,143523903,88549606,54974297
6148,0,314778154,-314778154
6149,440886988,18690016,422196972
985,0,23940779,-23940779
986,0,23940779,-23940779
6563,0,17000002,-17000002
6564,144321915,15224651,129097264
6150,37956206,18873474,19082732
6151,0,21467801,-21467801
6152,14532893,18597574,-4064681
4747,0,23616178,-23616178
6153,75079530,16981998,58097532
12618,69743144,49544212,20198932
5534,0,204607770,-204607770
12619,76171256,563198345,-487027089
12620,0,33215575,-33215575
12621,76562086,178242052,-101679966
12622,0,66860067,-66860067
12623,626834922,58009767,568825155
6154,87630544,41826192,45804352
987,0,21443308,-21443308
6155,56102621,19022581,37080040
988,0,53057398,-53057398
6156,201409128,15643119,185766009
994,0,25241464,-25241464
995,0,25241464,-25241464
996,0,25241464,-25241464
997,0,25241464,-25241464
989,0,25241464,-25241464
990,0,25241464,-25241464
991,0,25241464,-25241464
992,0,25241464,-25241464
993,0,25241464,-25241464
6565,11356450,14049971,-2693521
6157,42449312,15201842,27247470
6158,280822914,16062170,264760744
6159,280822914,16062170,264760744
6160,280326046,20114977,260211069
6161,0,19436851,-19436851
6162,82470832,10269061,72201771
6163,82470832,10269061,72201771
6164,231264838,12840276,218424562
6165,141393890,17582185,123811705
6166,0,48263051,-48263051
6167,0,48263051,-48263051
6168,16444337,57747833,-41303496
6169,0,48333456,-48333456
6170,0,17126036,-17126036
6171,1191464698,68772762,1122691936
6172,62030109,26379456,35650653
6173,24648188,106622729,-81974541
5535,0,26596309,-26596309
5536,0,21695798,-21695798
5537,24850931,15174016,9676915
1000,0,7058389956,-7058389956
1001,0,7058389956,-7058389956
999,0,7058389956,-7058389956
998,0,7058389956,-7058389956
5538,0,38308084,-38308084
12624,119160317,17461796,101698521
6174,118891263,41342206,77549057
6175,118891263,41342206,77549057
6176,48899342,26231279,22668063
6177,108702679,16069444,92633235
7009,109724723,26124679,83600044
12625,113907271,27520700,86386571
12626,89831905,30239097,59592808
6178,83287376,33328262,49959114
12627,596001259,19816931,576184328
5539,41195682,27219983,13975699
6179,89014198,17856838,71157360
6566,0,21018291,-21018291
12628,159344766,28378648,130966118
12629,100948016,28667891,72280125
6180,201094227,31560869,169533358
9021,129967534,50337963,79629571
6181,224842027,43708193,181133834
12630,0,55314042,-55314042
12631,91385309,35627816,55757493
12632,57596271,26493834,31102437
6182,240037661,29915203,210122458
9022,70348137,20349620,49998517
12633,87022778,25113391,61909387
12634,0,27704202,-27704202
12635,0,30074741,-30074741
6567,66378208,26667781,39710427
12636,54926175,27174210,27751965
6568,27181427,24739768,2441659
6569,55268087,32490527,22777560
6570,61316762,27582699,33734063
12637,81354406,24002008,57352398
12638,35270624,26184364,9086260
12639,150766939,81178398,69588541
12640,312797240,21026768,291770472
12641,99923551,21959553,77963998
12642,62987317,20724203,42263114
7674,151267007,36686752,114580255
12643,95527449,21011136,74516313
12644,359762165,36922629,322839536
12645,60557247,26271646,34285601
12646,816904411,52506633,764397778
12647,680933040,26271032,654662008
12648,71301178,26287801,45013377
12649,0,26286952,-26286952
12650,0,20886327,-20886327
12651,0,24694837,-24694837
12652,0,57955022,-57955022
12653,0,72222995,-72222995
12654,0,72222995,-72222995
12655,112498209,26582998,85915211
12656,482274415,39263489,443010926
12657,306583826,33350844,273232982
12659,0,26833375,-26833375
12658,0,26833375,-26833375
12660,412006200,110390521,301615679
6183,104437772,27184905,77252867
265,0,23293629,-23293629
12661,225674153,43848208,181825945
12662,225674153,43848208,181825945
12663,897984334,51453496,846530838
6184,0,28236445,-28236445
6185,2188148,36266917,-34078769
4748,0,42205572,-42205572
12664,75802073,32038739,43763334
6186,0,38808642,-38808642
1002,66604925,437390746,-370785821
1003,0,621686127,-621686127
1004,0,621686127,-621686127
1005,0,621686127,-621686127
1006,0,712163777,-712163777
1007,0,712163777,-712163777
1008,0,712163777,-712163777
1009,0,712163777,-712163777
1010,0,716722130,-716722130
6187,154672714,69855757,84816957
6571,335286567,50410062,284876505
6188,61300402,44531890,16768512
6189,53562327,44365631,9196696
1011,0,35117169,-35117169
1012,0,35117169,-35117169
7054,0,28218016,-28218016
6572,50185733,23255220,26930513
1013,0,36727043,-36727043
1014,0,36727043,-36727043
1015,0,36727043,-36727043
1016,0,36727043,-36727043
6573,353822090,24726042,329096048
6190,447228495,31988142,415240353
7675,52908960,43109330,9799630
12665,747486972,74691800,672795172
12666,602185935,39074258,563111677
12667,628777116,37367479,591409637
12668,1746515358,40756429,1705758929
1017,0,139455474,-139455474
1018,0,139455474,-139455474
11994,109166508,31810833,77355675
12669,0,219826917,-219826917
12670,736789878,72996662,663793216
12671,1707266611,53200609,1654066002
12672,1371387695,52538931,1318848764
12673,1371387695,52538931,1318848764
12674,192091656,116148111,75943545
12675,192091656,116148111,75943545
12676,192091656,116148111,75943545
12677,192091656,116148111,75943545
12678,192091656,116148111,75943545
12679,192091656,116148111,75943545
12680,3036902078,55970316,2980931762
12681,16459734910,63006407,16396728503
12682,16459734910,63006407,16396728503
12683,513969820,31786073,482183747
12684,268726501,120283101,148443400
6191,0,31166790,-31166790
12685,0,85631497,-85631497
12689,0,413219619,-413219619
12690,0,413219619,-413219619
12691,0,413219619,-413219619
12692,0,413219619,-413219619
12686,0,413219619,-413219619
12687,0,413219619,-413219619
12688,0,413219619,-413219619
1019,0,261861529,-261861529
1020,0,261861529,-261861529
1021,0,261861529,-261861529
1022,0,261861529,-261861529
12693,0,36237656,-36237656
12694,0,36237656,-36237656
12695,705400260,44953991,660446269
12696,802475024,45494189,756980835
12697,370777748,32804483,337973265
12699,326832431,54623326,272209105
12698,326832431,54623326,272209105
12700,415187426,73510408,341677018
12701,415187426,73510408,341677018
12702,415187426,73510408,341677018
12703,415187426,73510408,341677018
12704,415187426,73510408,341677018
12705,415187426,73510408,341677018
12706,853989882,90332818,763657064
12707,346612994,86375752,260237242
12708,333108767,30266557,302842210
4450,0,255261437,-255261437
4451,0,255261437,-255261437
12709,810240940,37477637,772763303
12710,346536478,29505297,317031181
7676,131330490,72986096,58344394
6192,188127916,24712215,163415701
6193,102109514,22499594,79609920
6194,69876155,22507187,47368968
11995,0,28712699,-28712699
6574,108089816,24399578,83690238
6575,0,23018951,-23018951
6576,102071803,19033468,83038335
12711,67701621,32277939,35423682
12712,41858265,21303117,20555148
6195,144076052,36330584,107745468
8020,370895416,33922078,336973338
8021,1260637199,613000927,647636272
8022,1293111441,614409231,678702210
8023,1262546030,672640625,589905405
7055,2205593963,39917547,2165676416
8024,1254044202,564662593,689381609
7056,83926134,36273920,47652214
1263,0,54014825,-54014825
1264,0,54014825,-54014825
9023,125551942,33961683,91590259
6577,72640754,25253082,47387672
6196,15794808307,23070871,15771737436
6197,15794808307,23070871,15771737436
6198,15794808307,23070871,15771737436
1265,0,631179546,-631179546
8025,226128274,73189044,152939230
6578,31205792,23624566,7581226
7677,139132023,43343288,95788735
12713,300121355,38961010,261160345
12714,561109844,41572189,519537655
7057,111643502,30183343,81460159
8026,1244420815,83183029,1161237786
9024,220378795,95587460,124791335
6579,62897468,30044402,32853066
5540,7594437,31746819,-24152382
6580,172218747,41284485,130934262
6581,171438018,18390893,153047125
8027,812286222,255171296,557114926
6199,55944559,27349447,28595112
6200,0,40775439,-40775439
6201,467657688,28320804,439336884
7058,76297795,24302529,51995266
1266,0,70420439,-70420439
5541,14049570,31056072,-17006502
7059,261392715,446854984,-185462269
7678,213525101,30743964,182781137
8028,738957644,271350063,467607581
6202,0,19864295,-19864295
8029,90178587,19533902,70644685
5542,63047444,29504291,33543153
8030,27333796,37183767,-9849971
6582,70087372,22548166,47539206
6583,71944665,21137676,50806989
8031,136020128,17991996,118028132
6584,54042955,29196627,24846328
6585,54877519,24115886,30761633
8032,2125793038,30824608,2094968430
8033,646788509,143994921,502793588
7060,54420411,27316045,27104366
6203,26900007,21778282,5121725
6586,165765151,72868150,92897001
6587,213289305,72525752,140763553
8034,378269999,253613422,124656577
6588,32102960,17488890,14614070
6589,106061038,24378815,81682223
8035,1130567081,116822552,1013744529
8036,260525569,28184923,232340646
7061,158666609,251745501,-93078892
6204,0,23297849,-23297849
6205,18240348,23266436,-5026088
12715,0,23601856,-23601856
7062,0,123629913,-123629913
7063,0,123629913,-123629913
7064,1553407922,54023502,1499384420
7065,65658592,24331718,41326874
7066,388635869,634816563,-246180694
6206,100837081,22100885,78736196
6207,19186341,24897004,-5710663
7067,93455365,21264933,72190432
7068,62526875,26829521,35697354
1267,0,65569775,-65569775
1268,0,65569775,-65569775
7069,668371152,23716403,644654749
6208,42523206,22432018,20091188
6209,87701576,24849980,62851596
6590,59147856,26213328,32934528
6591,87877486,30259409,57618077
8037,239863006,58997544,180865462
1269,208260055,112394458,95865597
1270,208260055,112394458,95865597
7070,216274967,367288653,-151013686
6210,36551507,41666474,-5114967
6211,348168573,32985498,315183075
6212,909147204,33070186,876077018
6213,133861935,47591752,86270183
6214,0,33747396,-33747396
7679,57356572,41252823,16103749
8038,422490650,630756353,-208265703
6592,243464677,23082063,220382614
6593,67009844,24865480,42144364
1271,0,114285180,-114285180
1272,0,114285180,-114285180
6594,91997561,30902754,61094807
1273,0,58850066,-58850066
7071,85165375,74443446,10721929
1274,0,43000508,-43000508
1275,0,43000508,-43000508
1276,0,43000508,-43000508
1277,0,40366818,-40366818
7072,95822853,26219170,69603683
1278,0,70843638,-70843638
8039,263934370,91620092,172314278
6595,202856126,24509632,178346494
8040,745345509,35243392,710102117
11996,87865363,40310650,47554713
11997,0,40364687,-40364687
7073,105150938,56148452,49002486
7074,0,80100041,-80100041
6596,155735449,35979204,119756245
6215,0,33249831,-33249831
6216,0,42749668,-42749668
379,81573468,47073070,34500398
8041,638725254,148806818,489918436
380,201913908,121001403,80912505
381,109616374,52096383,57519991
5543,6645848,42802377,-36156529
382,111321962,35202696,76119266
6597,90164495,49832652,40331843
6598,90164495,49832652,40331843
6599,8797454,52830430,-44032976
7075,262345158,160028650,102316508
383,161433032,51171933,110261099
384,96409115,51227079,45182036
6217,69176079,73013603,-3837524
385,114180580,68480276,45700304
7076,0,216878861,-216878861
386,102062950,65677280,36385670
6218,64351098,53331567,11019531
8042,13084208,71406721,-58322513
8043,360615292,331988039,28627253
8044,360615292,331988039,28627253
8045,136869707,280943408,-144073701
5831,7364255,67973465,-60609210
6219,396038895,58064565,337974330
5544,0,68322982,-68322982
5832,72000666,88496089,-16495423
7713,21636415,66101945,-44465530
1279,0,102655491,-102655491
1280,0,102655491,-102655491
8046,466326776,191238314,275088462
8047,466326776,191238314,275088462
8048,2183526063,165985542,2017540521
6600,176352740,70303433,106049307
6601,117023432,64822864,52200568
6602,92125551,96602422,-4476871
6603,169880752,71220193,98660559
5545,75019112,49674638,25344474
387,220828676,74228350,146600326
5546,0,229611448,-229611448
5547,286943595,105871563,181072032
5548,198964725,121385475,77579250
8049,458833384,455986535,2846849
8050,458833384,455986535,2846849
8051,52226884,459615133,-407388249
5549,102222305,112600054,-10377749
5550,341631202,132081323,209549879
6604,113137769,62126011,51011758
6605,101860044,62364794,39495250
441,170589518,59808359,110781159
442,90861253,54585893,36275360
9025,458146755,95344985,362801770
9026,458146755,95344985,362801770
9027,51866521,91284167,-39417646
443,101656547,63877273,37779274
444,2271397245,96546522,2174850723
11875,152914633,107001072,45913561
7077,332825922,97085454,235740468
9028,18814595,78291055,-59476460
8052,114892764,52691642,62201122
11998,145200154,62123083,83077071
11999,145200154,62123083,83077071
12000,10524840,65030788,-54505948
6606,112236006,85984451,26251555
9029,507835135,71752706,436082429
445,201515344,85248114,116267230
266,0,66988744,-66988744
9030,98671315,60306121,38365194
267,0,51577578,-51577578
446,145778213,64192558,81585655
447,145778213,64192558,81585655
448,8359762,63148451,-54788689
9031,284883646,90955485,193928161
4452,90456292,64734226,25722066
4453,90456292,64734226,25722066
4454,206102171,76021506,130080665
4455,0,55977187,-55977187
449,47131882,36576867,10555015
5833,0,52429545,-52429545
9032,216308095,48413566,167894529
9033,137713412,122611722,15101690
1610,0,1315065110,-1315065110
8053,251690884,76873604,174817280
5834,0,57712916,-57712916
450,73875985,52314796,21561189
9034,771267333,194508322,576759011
451,129978255,43622162,86356093
1611,0,72385595,-72385595
7680,93834878,81571049,12263829
9035,86569795,72992150,13577645
6607,117194581,85105670,32088911
452,281247770,74783873,206463897
453,119578160,77811513,41766647
6608,590024415,85397707,504626708
9036,698588088,491900930,206687158
8054,206303839,108696519,97607320
6609,77821551,81345815,-3524264
5551,143338199,109631657,33706542
6610,98739527,69981539,28757988
6611,202474743,125754017,76720726
454,273072778,82230706,190842072
7078,168531803,82704161,85827642
6014,574290344,97120107,477170237
455,210004166,90750207,119253959
456,221685248,81528239,140157009
1612,0,190994261,-190994261
6612,294671138,76327353,218343785
457,48981882,38668601,10313281
9037,81920587,222967979,-141047392
9038,359411695,45992482,313419213
1613,0,114639324,-114639324
1614,0,114639324,-114639324
6613,91650040,37401743,54248297
12001,79835003,70456057,9378946
6614,171260200,36840738,134419462
7079,630969862,61173196,569796666
7080,524044086,143124848,380919238
7081,1367124695,240804825,1126319870
458,106269692,42860257,63409435
6615,61528076,44217499,17310577
1615,0,65815471,-65815471
459,186026970,90036196,95990774
9039,425916837,61929938,363986899
1616,0,153052992,-153052992
8055,0,572499699,-572499699
8056,2034149267,673339050,1360810217
8057,646047883,546885867,99162016
460,89631802,60696157,28935645
1617,0,230662556,-230662556
1618,0,230662556,-230662556
6616,405276696,98558175,306718521
6617,0,77178131,-77178131
6618,115220395,56441814,58778581
9040,552422533,72382577,480039956
6619,652773125,60494074,592279051
6620,90079643,41722207,48357436
6621,195872589,42151436,153721153
7681,647058252,88142620,558915632
6622,82901860,32771120,50130740
6623,207941887,67192175,140749712
8058,0,456544292,-456544292
8059,515560093,453972121,61587972
461,119703857,29315561,90388296
8060,110812543,38602686,72209857
8061,0,132837019,-132837019
6220,126815030,72282437,54532593
8062,165256003,64961519,100294484
6624,143065520,73952305,69113215
6625,165645126,69507437,96137689
6626,75404202,78004740,-2600538
6015,119600096,46105374,73494722
6627,324796034,108191958,216604076
1619,0,89003658,-89003658
5835,167559251,112640859,54918392
6628,272416437,126142166,146274271
9041,214400232,276796176,-62395944
9042,93771459,35281512,58489947
5836,205972435,75088983,130883452
1620,0,107392027,-107392027
